sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.2246;-8.403;-3.6613;-1.045;-7.3792;-6.3738;1.3111;1.2863;0.1464;0.4202;0.231;0.5502;0.0;4.82;45.32;-3.47;354.07;34.32;176.33;0.0;53.935;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;103367;2022-01-17 19:00:50:214
1.2246;-8.403;-3.6613;-1.6681;-8.9324;-3.6878;2.5922;-2.6872;-2.4633;0.4202;0.231;0.5502;0.0;4.82;45.32;-3.47;354.07;34.32;176.33;0.0;53.935;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;103394;2022-01-17 19:00:50:241
1.2246;-8.403;-3.6613;-1.6681;-8.9324;-3.6878;2.5922;-2.6872;-2.4633;0.4202;0.231;0.5502;0.0;6.6;45.45;-2.25;22.25;65.62;155.66;0.0;53.935;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;103425;2022-01-17 19:00:50:272
-0.7542;-9.9168;-8.0403;-1.6681;-8.9324;-3.6878;2.5922;-2.6872;-2.4633;-2.2744;-0.1816;-0.9225;0.0;6.6;45.45;-2.25;22.25;65.62;155.66;0.0;53.935;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;103454;2022-01-17 19:00:50:301
-0.7542;-9.9168;-8.0403;-1.6681;-8.9324;-3.6878;2.5922;-2.6872;-2.4633;-2.2744;-0.1816;-0.9225;0.0;6.6;45.45;-2.25;22.25;65.62;155.66;0.0;53.935;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;103485;2022-01-17 19:00:50:332
-0.7542;-9.9168;-8.0403;-1.0057;-8.0727;-5.4763;-0.4063;-1.6267;-0.454;-2.2744;-0.1816;-0.9225;0.0;6.6;45.45;-2.25;22.25;65.62;155.66;0.0;53.935;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;103514;2022-01-17 19:00:50:361
-0.9984;-12.2787;-9.4727;-1.0057;-8.0727;-5.4763;-0.4063;-1.6267;-0.454;-2.2744;-0.1816;-0.9225;0.0;6.6;45.45;-2.25;22.25;65.62;155.66;0.0;53.857;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;103544;2022-01-17 19:00:50:391
-0.9984;-12.2787;-9.4727;-1.0057;-8.0727;-5.4763;-0.4063;-1.6267;-0.454;-2.2744;-0.1816;-0.9225;0.0;6.6;45.45;-2.25;22.25;65.62;155.66;0.0;53.857;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;103575;2022-01-17 19:00:50:422
-0.9984;-12.2787;-9.4727;-1.0057;-8.0727;-5.4763;-0.4063;-1.6267;-0.454;-1.8459;0.325;-0.9628;0.0;0.3;45.99;9.54;354.28;55.41;169.59;0.0;53.857;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;103604;2022-01-17 19:00:50:451
-0.9984;-12.2787;-9.4727;-1.0057;-8.0727;-5.4763;-0.4063;-1.6267;-0.454;-1.8459;0.325;-0.9628;0.0;0.3;45.99;9.54;354.28;55.41;169.59;0.0;53.857;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;103635;2022-01-17 19:00:50:482
-1.5401;-6.0077;-5.8317;-0.2505;-6.7447;-7.1146;-0.6113;-4.4574;0.1142;-1.8459;0.325;-0.9628;0.0;0.3;45.99;9.54;354.28;55.41;169.59;0.0;53.857;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;103665;2022-01-17 19:00:50:512
-1.5401;-6.0077;-5.8317;-0.2505;-6.7447;-7.1146;-0.6113;-4.4574;0.1142;-1.8459;0.325;-0.9628;0.0;0.3;45.99;9.54;354.28;55.41;169.59;0.0;53.857;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;103694;2022-01-17 19:00:50:541
0.4004;-3.7415;-2.4493;-0.2505;-6.7447;-7.1146;-0.6113;-4.4574;0.1142;-1.4775;0.1443;-0.3751;0.0;0.3;45.99;9.54;354.28;55.41;169.59;0.0;53.857;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;103726;2022-01-17 19:00:50:573
0.4004;-3.7415;-2.4493;-0.2505;-6.7447;-7.1146;-0.6113;-4.4574;0.1142;-1.4775;0.1443;-0.3751;0.0;0.3;45.99;9.54;354.28;55.41;169.59;0.0;53.857;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;103755;2022-01-17 19:00:50:602
0.4004;-3.7415;-2.4493;-0.102;-5.5909;-8.0561;1.4679;2.283;4.8169;-1.4775;0.1443;-0.3751;0.0;-3.68;41.61;20.66;349.29;34.76;179.27;0.0;53.857;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;103785;2022-01-17 19:00:50:632
0.4004;-3.7415;-2.4493;-0.102;-5.5909;-8.0561;1.4679;2.283;4.8169;-1.4775;0.1443;-0.3751;0.0;-3.68;41.61;20.66;349.29;34.76;179.27;0.0;53.857;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;103815;2022-01-17 19:00:50:662
0.4866;-4.2683;-5.3858;-0.102;-5.5909;-8.0561;1.4679;2.283;4.8169;-1.4775;0.1443;-0.3751;0.0;-3.68;41.61;20.66;349.29;34.76;179.27;0.0;53.857;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;103844;2022-01-17 19:00:50:691
0.4866;-4.2683;-5.3858;-0.102;-5.5909;-8.0561;1.4679;2.283;4.8169;-1.4775;0.1443;-0.3751;0.0;-3.68;41.61;20.66;349.29;34.76;179.27;0.0;54.622;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;103875;2022-01-17 19:00:50:722
0.4866;-4.2683;-5.3858;-0.7477;-6.4001;-7.3926;0.5114;2.2745;2.8644;1.9571;-0.3318;0.4505;0.0;-3.68;41.61;20.66;349.29;34.76;179.27;0.0;54.622;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;103905;2022-01-17 19:00:50:752
-3.231;-15.925;-5.4336;-0.7477;-6.4001;-7.3926;0.5114;2.2745;2.8644;1.9571;-0.3318;0.4505;0.0;-3.68;41.61;20.66;349.29;34.76;179.27;0.0;54.622;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;103935;2022-01-17 19:00:50:782
-3.231;-15.925;-5.4336;-0.7477;-6.4001;-7.3926;0.5114;2.2745;2.8644;1.9571;-0.3318;0.4505;0.0;-3.68;41.61;20.66;349.29;34.76;179.27;0.0;54.622;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;103964;2022-01-17 19:00:50:811
-3.231;-15.925;-5.4336;-0.7477;-6.4001;-7.3926;0.5114;2.2745;2.8644;1.9571;-0.3318;0.4505;0.0;1.67;44.91;8.08;2.36;40.74;174.22;0.0;54.622;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;103994;2022-01-17 19:00:50:841
-3.231;-15.925;-5.4336;-0.7477;-6.4001;-7.3926;0.5114;2.2745;2.8644;1.9571;-0.3318;0.4505;0.0;1.67;44.91;8.08;2.36;40.74;174.22;0.0;54.622;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104024;2022-01-17 19:00:50:871
-0.4621;-10.7984;-7.5848;-1.9109;-8.7912;-3.903;-1.7954;-6.1388;-4.4994;0.8383;0.5156;0.5205;0.0;1.67;44.91;8.08;2.36;40.74;174.22;0.0;54.622;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104054;2022-01-17 19:00:50:901
-0.4621;-10.7984;-7.5848;-1.9109;-8.7912;-3.903;-1.7954;-6.1388;-4.4994;0.8383;0.5156;0.5205;0.0;1.67;44.91;8.08;2.36;40.74;174.22;0.0;54.622;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104084;2022-01-17 19:00:50:931
-0.4621;-10.7984;-7.5848;-1.9109;-8.7912;-3.903;-1.7954;-6.1388;-4.4994;0.8383;0.5156;0.5205;0.0;1.67;44.91;8.08;2.36;40.74;174.22;0.0;54.622;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104114;2022-01-17 19:00:50:961
-0.4621;-10.7984;-7.5848;-1.9109;-8.7912;-3.903;-1.7954;-6.1388;-4.4994;0.8383;0.5156;0.5205;0.0;1.67;44.91;8.08;2.36;40.74;174.22;0.0;54.622;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104144;2022-01-17 19:00:50:991
-1.1612;-6.8744;-2.8036;-1.8124;-8.7772;-3.9807;1.0511;-3.179;-2.9358;-1.961;0.0627;-0.8086;0.0;7.86;43.09;-1.97;24.44;63.51;155.52;0.0;54.075;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104174;2022-01-17 19:00:51:021
-1.1612;-6.8744;-2.8036;-1.8124;-8.7772;-3.9807;1.0511;-3.179;-2.9358;-1.961;0.0627;-0.8086;0.0;7.86;43.09;-1.97;24.44;63.51;155.52;0.0;54.075;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104204;2022-01-17 19:00:51:051
-1.1612;-6.8744;-2.8036;-1.8124;-8.7772;-3.9807;1.0511;-3.179;-2.9358;-1.961;0.0627;-0.8086;0.0;7.86;43.09;-1.97;24.44;63.51;155.52;0.0;54.075;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104234;2022-01-17 19:00:51:081
-1.1612;-6.8744;-2.8036;-1.8124;-8.7772;-3.9807;1.0511;-3.179;-2.9358;-1.961;0.0627;-0.8086;0.0;7.86;43.09;-1.97;24.44;63.51;155.52;0.0;54.075;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104266;2022-01-17 19:00:51:113
-1.1612;-6.8744;-2.8036;-1.8124;-8.7772;-3.9807;1.0511;-3.179;-2.9358;-1.961;0.0627;-0.8086;0.0;7.86;43.09;-1.97;24.44;63.51;155.52;0.0;54.075;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104295;2022-01-17 19:00:51:142
-1.4874;-15.0482;-9.2955;-1.2443;-7.6748;-5.9765;-0.9885;-1.6069;1.4781;-2.5053;0.0522;-0.692;0.0;7.86;43.09;-1.97;24.44;63.51;155.52;0.0;54.075;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104325;2022-01-17 19:00:51:172
-1.4874;-15.0482;-9.2955;-1.2443;-7.6748;-5.9765;-0.9885;-1.6069;1.4781;-2.5053;0.0522;-0.692;0.0;7.86;43.09;-1.97;24.44;63.51;155.52;0.0;54.075;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104354;2022-01-17 19:00:51:201
-1.4874;-15.0482;-9.2955;-1.2443;-7.6748;-5.9765;-0.9885;-1.6069;1.4781;-2.5053;0.0522;-0.692;0.0;2.55;40.22;16.43;358.47;51.5;168.24;0.0;54.075;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104385;2022-01-17 19:00:51:232
-1.4874;-15.0482;-9.2955;-1.2443;-7.6748;-5.9765;-0.9885;-1.6069;1.4781;-2.5053;0.0522;-0.692;0.0;2.55;40.22;16.43;358.47;51.5;168.24;0.0;54.075;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104414;2022-01-17 19:00:51:261
-2.7138;-7.0282;-9.0992;-0.8647;-5.8071;-7.8549;0.3811;0.2785;1.8021;-2.5053;0.0522;-0.692;0.0;2.55;40.22;16.43;358.47;51.5;168.24;0.0;54.075;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104445;2022-01-17 19:00:51:292
-2.7138;-7.0282;-9.0992;-0.8647;-5.8071;-7.8549;0.3811;0.2785;1.8021;-0.115;-0.2842;-0.1137;0.0;2.55;40.22;16.43;358.47;51.5;168.24;0.0;54.075;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104475;2022-01-17 19:00:51:322
-2.7138;-7.0282;-9.0992;-0.8647;-5.8071;-7.8549;0.3811;0.2785;1.8021;-0.115;-0.2842;-0.1137;0.0;2.55;40.22;16.43;358.47;51.5;168.24;0.0;57.218;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104505;2022-01-17 19:00:51:352
-2.7138;-7.0282;-9.0992;-0.8647;-5.8071;-7.8549;0.3811;0.2785;1.8021;-0.115;-0.2842;-0.1137;0.0;2.55;40.22;16.43;358.47;51.5;168.24;0.0;57.218;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104536;2022-01-17 19:00:51:383
-2.7138;-7.0282;-9.0992;-0.8647;-5.8071;-7.8549;0.3811;0.2785;1.8021;-0.115;-0.2842;-0.1137;0.0;2.55;40.22;16.43;358.47;51.5;168.24;0.0;57.218;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104565;2022-01-17 19:00:51:412
-1.1612;-1.0008;-12.9125;-1.0474;-6.7252;-7.0601;1.9022;5.937;8.1701;1.792;-0.4071;0.3799;0.0;0.62;41.14;17.44;355.27;43.3;171.56;0.0;57.218;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104594;2022-01-17 19:00:51:441
-1.1612;-1.0008;-12.9125;-1.0474;-6.7252;-7.0601;1.9022;5.937;8.1701;1.792;-0.4071;0.3799;0.0;0.62;41.14;17.44;355.27;43.3;171.56;0.0;57.218;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104624;2022-01-17 19:00:51:471
-1.1612;-1.0008;-12.9125;-1.0474;-6.7252;-7.0601;1.9022;5.937;8.1701;1.792;-0.4071;0.3799;0.0;0.62;41.14;17.44;355.27;43.3;171.56;0.0;57.218;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104654;2022-01-17 19:00:51:501
-1.1612;-1.0008;-12.9125;-1.0474;-6.7252;-7.0601;1.9022;5.937;8.1701;1.792;-0.4071;0.3799;0.0;4.84;43.37;1.65;355.27;43.3;171.56;0.0;57.218;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104685;2022-01-17 19:00:51:532
-5.0853;-13.951;-6.5835;-1.7043;-8.3316;-4.8836;0.1376;-2.5687;-1.9868;1.9686;0.9398;1.1297;0.0;4.84;43.37;1.65;355.27;43.3;171.56;0.0;57.218;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104715;2022-01-17 19:00:51:562
-5.0853;-13.951;-6.5835;-1.7043;-8.3316;-4.8836;0.1376;-2.5687;-1.9868;1.9686;0.9398;1.1297;0.0;4.84;43.37;1.65;355.27;43.3;171.56;0.0;57.218;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104745;2022-01-17 19:00:51:592
-5.0853;-13.951;-6.5835;-1.7043;-8.3316;-4.8836;0.1376;-2.5687;-1.9868;1.9686;0.9398;1.1297;0.0;4.84;43.37;1.65;355.27;43.3;171.56;0.0;57.218;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104774;2022-01-17 19:00:51:621
-5.0853;-13.951;-6.5835;-1.7043;-8.3316;-4.8836;0.1376;-2.5687;-1.9868;1.9686;0.9398;1.1297;0.0;4.84;43.37;1.65;355.27;43.3;171.56;0.0;57.218;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104804;2022-01-17 19:00:51:651
-2.982;-7.8326;-4.2072;-2.1615;-8.8381;-3.6586;3.6164;-2.7328;-2.6011;1.9686;0.9398;1.1297;0.0;8.33;42.11;-4.65;21.04;58.17;160.76;0.0;58.231;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104834;2022-01-17 19:00:51:681
-2.982;-7.8326;-4.2072;-2.1615;-8.8381;-3.6586;3.6164;-2.7328;-2.6011;-1.5028;0.0735;-0.5221;0.0;8.33;42.11;-4.65;21.04;58.17;160.76;0.0;58.231;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104864;2022-01-17 19:00:51:711
-2.982;-7.8326;-4.2072;-2.1615;-8.8381;-3.6586;3.6164;-2.7328;-2.6011;-1.5028;0.0735;-0.5221;0.0;8.33;42.11;-4.65;21.04;58.17;160.76;0.0;58.231;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104894;2022-01-17 19:00:51:741
-2.982;-7.8326;-4.2072;-2.1615;-8.8381;-3.6586;3.6164;-2.7328;-2.6011;-1.5028;0.0735;-0.5221;0.0;8.33;42.11;-4.65;21.04;58.17;160.76;0.0;58.231;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104925;2022-01-17 19:00:51:772
-2.982;-7.8326;-4.2072;-2.1615;-8.8381;-3.6586;3.6164;-2.7328;-2.6011;-1.5028;0.0735;-0.5221;0.0;8.33;42.11;-4.65;21.04;58.17;160.76;0.0;58.231;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104955;2022-01-17 19:00:51:802
-2.1482;-7.0138;-3.9295;-1.6143;-8.072;-5.3298;1.3287;-3.3497;-2.4446;-1.8791;0.0217;-1.0078;0.0;4.29;42.92;4.14;7.48;55.4;163.15;0.0;58.231;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;104984;2022-01-17 19:00:51:831
-2.1482;-7.0138;-3.9295;-1.6143;-8.072;-5.3298;1.3287;-3.3497;-2.4446;-1.8791;0.0217;-1.0078;0.0;4.29;42.92;4.14;7.48;55.4;163.15;0.0;58.231;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105015;2022-01-17 19:00:51:862
-2.1482;-7.0138;-3.9295;-1.6143;-8.072;-5.3298;1.3287;-3.3497;-2.4446;-1.8791;0.0217;-1.0078;0.0;4.29;42.92;4.14;7.48;55.4;163.15;0.0;58.231;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105045;2022-01-17 19:00:51:892
0.0317;0.6853;-3.5416;-1.6143;-8.072;-5.3298;1.3287;-3.3497;-2.4446;-1.8791;0.0217;-1.0078;0.0;4.29;42.92;4.14;7.48;55.4;163.15;0.0;58.231;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105074;2022-01-17 19:00:51:921
0.0317;0.6853;-3.5416;-1.6143;-8.072;-5.3298;1.3287;-3.3497;-2.4446;-1.8791;0.0217;-1.0078;0.0;4.29;42.92;4.14;7.48;55.4;163.15;0.0;58.231;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105104;2022-01-17 19:00:51:951
0.0317;0.6853;-3.5416;-0.3062;-6.1719;-7.6147;0.0188;0.9993;2.5128;-1.1498;-0.0975;-0.3486;0.0;4.29;42.92;4.14;7.48;55.4;163.15;0.0;58.231;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105134;2022-01-17 19:00:51:981
0.0317;0.6853;-3.5416;-0.3062;-6.1719;-7.6147;0.0188;0.9993;2.5128;-1.1498;-0.0975;-0.3486;0.0;4.29;42.92;4.14;7.48;55.4;163.15;0.0;55.438;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105164;2022-01-17 19:00:52:011
0.9613;-3.4249;-4.6196;-0.3062;-6.1719;-7.6147;0.0188;0.9993;2.5128;-1.1498;-0.0975;-0.3486;0.0;-4.97;37.89;16.07;343.95;39.0;177.7;0.0;55.438;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105195;2022-01-17 19:00:52:042
0.9613;-3.4249;-4.6196;-0.3062;-6.1719;-7.6147;0.0188;0.9993;2.5128;-1.1498;-0.0975;-0.3486;0.0;-4.97;37.89;16.07;343.95;39.0;177.7;0.0;55.438;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105225;2022-01-17 19:00:52:072
0.9613;-3.4249;-4.6196;-0.5806;-5.7836;-7.8983;1.2266;2.1116;3.1286;1.564;-0.7889;0.3454;0.0;-4.97;37.89;16.07;343.95;39.0;177.7;0.0;55.438;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105255;2022-01-17 19:00:52:102
-1.6454;-2.8264;-6.9575;-0.5806;-5.7836;-7.8983;1.2266;2.1116;3.1286;1.564;-0.7889;0.3454;0.0;-4.97;37.89;16.07;343.95;39.0;177.7;0.0;55.438;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105284;2022-01-17 19:00:52:131
-1.6454;-2.8264;-6.9575;-0.5806;-5.7836;-7.8983;1.2266;2.1116;3.1286;1.564;-0.7889;0.3454;0.0;-4.97;37.89;16.07;343.95;39.0;177.7;0.0;55.438;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105314;2022-01-17 19:00:52:161
-1.6454;-2.8264;-6.9575;-0.5806;-5.7836;-7.8983;1.2266;2.1116;3.1286;1.564;-0.7889;0.3454;0.0;-4.97;37.89;16.07;343.95;39.0;177.7;0.0;55.438;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105345;2022-01-17 19:00:52:192
-4.376;-10.228;-6.0041;-1.4701;-7.2994;-6.3818;1.0988;2.1741;0.3434;1.564;-0.7889;0.3454;0.0;-1.93;39.34;6.84;350.62;48.1;167.03;0.0;55.438;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105384;2022-01-17 19:00:52:231
-4.376;-10.228;-6.0041;-1.4701;-7.2994;-6.3818;1.0988;2.1741;0.3434;1.564;-0.7889;0.3454;0.0;-1.93;39.34;6.84;350.62;48.1;167.03;0.0;55.438;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105405;2022-01-17 19:00:52:252
-4.376;-10.228;-6.0041;-1.4701;-7.2994;-6.3818;1.0988;2.1741;0.3434;3.2245;0.9909;0.7714;0.0;-1.93;39.34;6.84;350.62;48.1;167.03;0.0;55.438;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105435;2022-01-17 19:00:52:282
1.3012;-13.6924;-6.6649;-1.4701;-7.2994;-6.3818;1.0988;2.1741;0.3434;3.2245;0.9909;0.7714;0.0;-1.93;39.34;6.84;350.62;48.1;167.03;0.0;55.438;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105465;2022-01-17 19:00:52:312
1.3012;-13.6924;-6.6649;-1.4701;-7.2994;-6.3818;1.0988;2.1741;0.3434;3.2245;0.9909;0.7714;0.0;-1.93;39.34;6.84;350.62;48.1;167.03;0.0;54.684;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105494;2022-01-17 19:00:52:341
1.3012;-13.6924;-6.6649;-1.7474;-8.8316;-3.8884;-1.6147;-6.8443;-4.8767;3.2245;0.9909;0.7714;0.0;-1.93;39.34;6.84;350.62;48.1;167.03;0.0;54.684;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105525;2022-01-17 19:00:52:372
1.3012;-13.6924;-6.6649;-1.7474;-8.8316;-3.8884;-1.6147;-6.8443;-4.8767;3.2245;0.9909;0.7714;0.0;-1.93;39.34;6.84;350.62;48.1;167.03;0.0;54.684;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105555;2022-01-17 19:00:52:402
-2.2823;-5.1451;-3.5895;-1.7474;-8.8316;-3.8884;-1.6147;-6.8443;-4.8767;3.2245;0.9909;0.7714;0.0;3.88;38.36;-7.2;17.41;64.23;155.8;0.0;54.684;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105585;2022-01-17 19:00:52:432
-2.2823;-5.1451;-3.5895;-1.7474;-8.8316;-3.8884;-1.6147;-6.8443;-4.8767;3.2245;0.9909;0.7714;0.0;3.88;38.36;-7.2;17.41;64.23;155.8;0.0;54.684;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105615;2022-01-17 19:00:52:462
-2.2823;-5.1451;-3.5895;-1.5658;-8.8215;-3.9874;-0.0211;3.8677;1.1341;-1.4038;0.262;-0.6116;0.0;3.88;38.36;-7.2;17.41;64.23;155.8;0.0;54.684;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105644;2022-01-17 19:00:52:491
-0.419;-11.8764;-4.7489;-1.5658;-8.8215;-3.9874;-0.0211;3.8677;1.1341;-1.4038;0.262;-0.6116;0.0;3.88;38.36;-7.2;17.41;64.23;155.8;0.0;54.684;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105675;2022-01-17 19:00:52:522
-0.419;-11.8764;-4.7489;-1.5658;-8.8215;-3.9874;-0.0211;3.8677;1.1341;-1.4038;0.262;-0.6116;0.0;3.88;38.36;-7.2;17.41;64.23;155.8;0.0;54.684;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105705;2022-01-17 19:00:52:552
-0.419;-11.8764;-4.7489;-1.5658;-8.8215;-3.9874;-0.0211;3.8677;1.1341;-1.4038;0.262;-0.6116;0.0;3.88;38.36;-7.2;17.41;64.23;155.8;0.0;54.684;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105735;2022-01-17 19:00:52:582
-0.419;-11.8764;-4.7489;-1.5658;-8.8215;-3.9874;-0.0211;3.8677;1.1341;-1.4038;0.262;-0.6116;0.0;3.88;38.36;-7.2;17.41;64.23;155.8;0.0;54.684;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105764;2022-01-17 19:00:52:611
0.4435;-10.492;-7.1826;-0.494;-6.5174;-7.3109;-1.8111;-4.3044;-0.0902;-1.3341;0.3118;-0.6724;0.0;-5.34;40.74;12.08;345.79;41.65;176.13;0.0;55.074;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105795;2022-01-17 19:00:52:642
0.4435;-10.492;-7.1826;-0.494;-6.5174;-7.3109;-1.8111;-4.3044;-0.0902;-1.3341;0.3118;-0.6724;0.0;-5.34;40.74;12.08;345.79;41.65;176.13;0.0;55.074;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105825;2022-01-17 19:00:52:672
0.4435;-10.492;-7.1826;-0.494;-6.5174;-7.3109;-1.8111;-4.3044;-0.0902;-1.3341;0.3118;-0.6724;0.0;-5.34;40.74;12.08;345.79;41.65;176.13;0.0;55.074;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105854;2022-01-17 19:00:52:701
0.4435;-10.492;-7.1826;-0.494;-6.5174;-7.3109;-1.8111;-4.3044;-0.0902;-1.3341;0.3118;-0.6724;0.0;-5.34;40.74;12.08;345.79;41.65;176.13;0.0;55.074;47.666725;9.171784;445.92;NaN;24.7;3.790092;284.4;13 / 20;105884;2022-01-17 19:00:52:731
